total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,winning_team
6,10,0.16666666666666666,0.3,25.424397731313128,15.592713845173826,0,2,2,4,0.3333333333333333,0.4,5,9,1,1,0,0,607,480,0.7874794069192751,0.7291666666666666,5,6,101.16666666666667,48.0,16,12,0.125,0.3333333333333333,4,4,11,17,1,0,18,19,12,15,18,28,0.6666666666666666,0.5357142857142857,15,17,1,0,13,21,0,0,0,0,13,20,2,1,0,0,away_team
23,18,0.391304347826087,0.2222222222222222,17.064444454052406,24.124447833057243,3,1,15,5,0.6521739130434783,0.2777777777777778,19,18,4,0,0,0,588,548,0.8707482993197279,0.8065693430656934,18,13,25.565217391304348,30.444444444444443,19,15,0.47368421052631576,0.2,5,9,11,12,1,0,21,17,11,13,18,13,0.6111111111111112,1.0,12,10,0,0,13,11,0,0,0,0,16,10,0,3,0,0,home_team
10,10,0.4,0.4,13.45357659261,21.043841035922494,1,0,8,5,0.8,0.5,8,8,2,2,0,0,394,503,0.6243654822335025,0.6739562624254473,10,5,39.4,50.3,6,18,0.6666666666666666,0.2777777777777778,5,5,10,8,0,0,16,19,10,14,16,25,0.625,0.56,19,18,0,0,22,12,0,0,0,0,13,13,5,1,0,0,home_team
13,18,0.38461538461538464,0.5,23.66144768156338,17.849604206720798,1,2,7,12,0.5384615384615384,0.6666666666666666,12,17,1,1,0,0,482,440,0.7344398340248963,0.7431818181818182,6,13,37.07692307692308,24.444444444444443,17,14,0.35294117647058826,0.2857142857142857,7,9,13,13,0,1,19,24,18,20,27,29,0.6666666666666666,0.6896551724137931,21,27,0,0,15,35,0,0,0,1,13,9,1,3,0,0,draw
17,9,0.5294117647058824,0.2222222222222222,12.908970836831964,17.63757751750595,3,1,13,4,0.7647058823529411,0.4444444444444444,14,9,3,0,0,0,786,391,0.8918575063613231,0.7851662404092071,13,6,46.23529411764706,43.44444444444444,21,8,0.2857142857142857,0.25,4,4,12,18,0,0,15,12,9,10,15,15,0.6,0.6666666666666666,12,21,1,0,10,13,0,0,0,0,12,10,1,1,0,0,home_team
8,14,0.375,0.2857142857142857,17.0602429960511,17.98587352684569,2,2,6,5,0.75,0.35714285714285715,7,12,1,2,0,0,473,395,0.7610993657505285,0.6810126582278481,4,8,59.125,28.214285714285715,11,14,0.2727272727272727,0.07142857142857142,6,4,9,11,0,0,22,11,11,16,18,25,0.6111111111111112,0.64,21,24,0,2,28,8,0,0,0,1,10,8,4,4,0,0,home_team
11,11,0.2727272727272727,0.45454545454545453,22.518184982017246,15.62581396729642,0,3,4,10,0.36363636363636365,0.9090909090909091,11,9,0,2,0,0,705,497,0.8382978723404255,0.7484909456740443,7,10,64.0909090909091,45.18181818181818,10,8,0.2,0.625,3,4,17,13,1,1,21,23,12,16,17,36,0.7058823529411765,0.4444444444444444,8,24,1,0,20,14,0,0,0,0,17,12,0,2,0,0,away_team
19,13,0.2631578947368421,0.38461538461538464,13.615499305409969,12.2214394036164,2,1,13,9,0.6842105263157895,0.6923076923076923,15,8,4,5,0,0,356,598,0.7443820224719101,0.8127090301003345,13,7,18.736842105263158,46.0,11,7,0.5454545454545454,0.42857142857142855,3,7,10,9,0,0,20,14,13,14,17,20,0.7647058823529411,0.7,15,18,0,0,12,8,0,0,0,0,13,7,3,2,0,0,home_team
13,16,0.46153846153846156,0.5,14.600896926970593,17.39968858974486,5,0,8,8,0.6153846153846154,0.5,13,14,0,2,0,0,572,417,0.7604895104895105,0.6834532374100719,10,12,44.0,26.0625,10,14,0.2,0.6428571428571429,7,2,15,12,0,0,22,18,13,12,20,22,0.65,0.5454545454545454,15,17,0,1,14,26,0,0,0,0,12,12,1,4,0,0,home_team
20,9,0.4,0.3333333333333333,12.69615561202054,16.48491168598572,3,1,15,4,0.75,0.4444444444444444,19,9,1,0,0,0,775,244,0.8722580645161291,0.6434426229508197,13,4,38.75,27.11111111111111,18,4,0.2777777777777778,0.5,6,2,4,3,0,0,14,22,7,6,10,15,0.7,0.4,7,7,0,0,23,39,0,1,3,1,13,11,2,2,0,1,home_team
12,4,0.5833333333333334,0.25,13.575846814441359,11.440279716860074,2,1,8,2,0.6666666666666666,0.5,12,3,0,1,0,0,443,360,0.7042889390519187,0.6416666666666667,9,4,36.916666666666664,90.0,15,9,0.4666666666666667,0.2222222222222222,3,2,5,14,0,0,15,22,11,10,16,15,0.6875,0.6666666666666666,15,20,0,0,24,27,0,0,1,0,15,15,1,4,0,0,home_team
9,15,0.2222222222222222,0.13333333333333333,20.51345837966096,18.190041337445685,1,0,4,10,0.4444444444444444,0.6666666666666666,9,13,0,2,0,0,561,568,0.7647058823529411,0.772887323943662,4,10,62.333333333333336,37.86666666666667,11,13,0.0,0.07692307692307693,7,11,9,7,1,1,24,20,9,11,24,17,0.4166666666666667,0.6470588235294118,12,13,0,0,20,22,0,0,1,0,14,14,2,1,0,0,draw
16,7,0.375,0.5714285714285714,14.920887589404273,15.241444021422438,6,2,11,5,0.6875,0.7142857142857143,11,6,5,1,0,0,672,388,0.8139880952380952,0.6881443298969072,12,4,42.0,55.42857142857143,25,8,0.24,0.125,9,4,10,13,0,1,12,19,9,13,18,21,0.5,0.6190476190476191,10,11,0,0,11,19,0,1,2,0,20,17,1,3,0,0,draw
10,9,0.5,0.2222222222222222,13.853564573520975,13.985350783048249,1,3,8,6,0.8,0.6666666666666666,5,8,5,1,0,0,485,414,0.7216494845360825,0.6594202898550725,9,5,48.5,46.0,11,8,0.5454545454545454,0.125,7,2,15,8,0,0,31,17,9,5,17,16,0.5294117647058824,0.3125,13,17,0,0,16,34,1,0,0,0,18,14,2,2,0,0,home_team
21,7,0.14285714285714285,0.2857142857142857,16.903642174723686,38.54220169500789,0,0,10,5,0.47619047619047616,0.7142857142857143,18,4,3,3,0,0,597,280,0.7939698492462312,0.5464285714285714,13,6,28.428571428571427,40.0,23,9,0.21739130434782608,0.4444444444444444,8,5,6,11,1,0,17,22,17,13,21,19,0.8095238095238095,0.6842105263157895,14,16,0,0,32,30,0,0,0,0,10,8,4,5,0,0,draw
14,11,0.42857142857142855,0.5454545454545454,19.052833712503645,9.408001134695624,0,4,11,8,0.7857142857142857,0.7272727272727273,10,10,4,1,0,0,314,597,0.6910828025477707,0.8442211055276382,11,6,22.428571428571427,54.27272727272727,14,8,0.5,0.25,4,3,12,1,0,0,17,22,11,12,19,17,0.5789473684210527,0.7058823529411765,20,10,0,0,32,51,0,0,0,0,10,10,3,3,0,0,away_team
8,10,0.25,0.3,14.932456662114781,15.067653909774343,1,2,2,5,0.25,0.5,8,8,0,2,0,0,477,506,0.7064989517819706,0.7430830039525692,6,7,59.625,50.6,9,13,0.1111111111111111,0.23076923076923078,8,6,5,4,0,0,19,30,18,4,22,10,0.8181818181818182,0.4,15,10,0,0,23,12,0,0,0,0,15,19,3,3,0,0,draw
11,14,0.45454545454545453,0.35714285714285715,16.55826223568622,16.378193159641093,2,1,9,9,0.8181818181818182,0.6428571428571429,10,12,1,2,0,0,437,538,0.7894736842105263,0.7862453531598513,7,9,39.72727272727273,38.42857142857143,8,8,0.375,0.25,3,8,15,6,0,0,20,11,9,11,15,20,0.6,0.55,14,16,0,0,21,14,0,0,0,0,16,7,5,1,0,0,draw
5,20,0.4,0.4,19.26293576682501,10.509316001109234,0,4,2,16,0.4,0.8,4,17,1,3,0,0,373,689,0.7533512064343163,0.8505079825834543,4,18,74.6,34.45,6,28,0.3333333333333333,0.25,1,9,12,7,1,0,16,15,16,17,27,23,0.5925925925925926,0.7391304347826086,23,16,0,1,36,6,0,0,0,0,15,19,3,2,0,0,draw
20,9,0.45,0.2222222222222222,15.580424517916526,12.06508897986672,4,3,12,5,0.6,0.5555555555555556,15,9,5,0,0,0,449,451,0.7282850779510023,0.738359201773836,14,7,22.45,50.111111111111114,16,8,0.375,0.625,5,3,19,13,0,0,22,11,12,8,25,14,0.48,0.5714285714285714,14,20,0,0,19,21,0,0,0,1,19,23,3,3,0,0,home_team
13,9,0.5384615384615384,0.3333333333333333,9.907956261550595,16.445279865026308,6,3,10,6,0.7692307692307693,0.6666666666666666,12,7,1,2,0,0,374,490,0.6764705882352942,0.789795918367347,7,6,28.76923076923077,54.44444444444444,13,25,0.23076923076923078,0.28,6,2,10,9,0,0,18,12,17,12,30,14,0.5666666666666667,0.8571428571428571,18,15,0,0,28,24,0,0,0,1,12,19,2,2,0,0,home_team
26,3,0.34615384615384615,0.3333333333333333,16.439846805962866,16.704789732289363,4,0,22,3,0.8461538461538461,1.0,20,1,6,2,0,0,398,320,0.678391959798995,0.615625,18,2,15.307692307692308,106.66666666666667,16,2,0.4375,0.0,8,1,9,6,0,0,17,24,16,12,21,21,0.7619047619047619,0.5714285714285714,21,17,1,0,15,26,0,0,0,0,10,19,3,5,0,0,home_team
12,13,0.5833333333333334,0.3076923076923077,16.559462229523184,13.314018022623578,2,1,9,9,0.75,0.6923076923076923,11,12,1,1,0,0,305,695,0.6950819672131148,0.841726618705036,7,8,25.416666666666668,53.46153846153846,11,11,0.2727272727272727,0.36363636363636365,2,4,11,6,0,0,11,14,9,9,17,16,0.5294117647058824,0.5625,23,12,1,0,15,16,0,0,1,0,15,15,4,4,0,0,home_team
14,22,0.5714285714285714,0.13636363636363635,15.36368555057531,18.956050878544442,4,0,10,7,0.7142857142857143,0.3181818181818182,13,21,1,1,0,0,460,521,0.758695652173913,0.7869481765834933,11,17,32.857142857142854,23.681818181818183,20,16,0.3,0.125,5,9,13,10,0,0,15,14,10,10,16,12,0.625,0.8333333333333334,12,9,2,1,17,16,0,0,2,1,6,8,1,1,0,0,home_team
18,9,0.16666666666666666,0.3333333333333333,15.548825450992169,19.630331966526725,5,2,14,6,0.7777777777777778,0.6666666666666666,13,7,4,2,1,0,540,329,0.7833333333333333,0.6352583586626139,15,6,30.0,36.55555555555556,22,3,0.2727272727272727,0.0,6,3,6,14,0,0,18,19,13,19,24,29,0.5416666666666666,0.6551724137931034,17,23,0,1,14,29,1,0,0,0,11,17,0,2,0,0,away_team
10,7,0.4,0.42857142857142855,15.276111116044607,16.522481386699894,0,1,5,4,0.5,0.5714285714285714,10,6,0,1,0,0,719,308,0.8929068150208623,0.7272727272727273,8,7,71.9,44.0,12,10,0.3333333333333333,0.2,8,6,0,19,1,0,11,12,14,12,25,28,0.56,0.42857142857142855,8,21,0,0,32,17,0,0,0,0,10,9,0,5,0,1,home_team
13,5,0.38461538461538464,0.4,15.844149012434135,12.27797236556171,2,0,8,3,0.6153846153846154,0.6,12,4,1,1,0,0,540,400,0.7833333333333333,0.7325,9,2,41.53846153846154,80.0,10,8,0.0,0.25,7,3,8,7,0,0,13,19,17,16,18,21,0.9444444444444444,0.7619047619047619,16,24,1,1,19,23,0,1,1,0,12,14,6,4,0,0,home_team
11,7,0.2727272727272727,0.5714285714285714,23.788093771177106,14.718361903271608,1,3,6,4,0.5454545454545454,0.5714285714285714,9,7,2,0,0,0,505,375,0.6435643564356436,0.6053333333333333,7,5,45.90909090909091,53.57142857142857,15,10,0.2,0.5,1,2,7,19,0,0,16,19,10,14,20,22,0.5,0.6363636363636364,9,19,1,0,11,32,0,0,0,0,14,26,1,3,0,0,away_team
11,14,0.2727272727272727,0.21428571428571427,19.57131126685267,16.26943299661296,2,2,6,8,0.5454545454545454,0.5714285714285714,8,11,3,3,0,0,504,394,0.7083333333333334,0.6294416243654822,7,9,45.81818181818182,28.142857142857142,14,12,0.14285714285714285,0.5,7,5,16,10,0,1,23,27,14,7,22,16,0.6363636363636364,0.4375,16,21,1,1,16,17,0,0,0,0,21,13,4,5,0,0,away_team
18,15,0.3888888888888889,0.3333333333333333,14.059486778362531,18.354240794444884,2,3,10,11,0.5555555555555556,0.7333333333333333,15,10,3,5,0,0,696,361,0.8793103448275862,0.7700831024930748,12,12,38.666666666666664,24.066666666666666,22,11,0.4090909090909091,0.36363636363636365,3,1,12,10,0,0,14,23,7,9,8,17,0.875,0.5294117647058824,20,25,0,0,5,15,0,1,1,0,16,7,1,5,0,0,home_team
17,7,0.23529411764705882,0.42857142857142855,19.901766539623384,13.745065969294851,1,2,12,4,0.7058823529411765,0.5714285714285714,14,7,3,0,0,0,497,414,0.670020120724346,0.6545893719806763,14,6,29.235294117647058,59.142857142857146,10,6,0.2,0.16666666666666666,5,4,17,10,0,0,26,22,17,12,22,25,0.7727272727272727,0.48,6,19,0,1,16,49,0,0,1,1,17,13,0,0,0,0,draw
13,8,0.5384615384615384,0.375,10.652656528078628,16.33754860986718,1,1,11,5,0.8461538461538461,0.625,7,7,6,1,0,0,539,427,0.7755102040816326,0.7259953161592506,10,4,41.46153846153846,53.375,13,10,0.38461538461538464,0.2,8,0,14,10,0,0,20,21,13,10,20,19,0.65,0.5263157894736842,11,14,0,0,15,29,0,1,0,0,15,16,4,3,0,0,home_team
11,8,0.36363636363636365,0.125,15.32762624633515,9.035485598461216,0,2,6,6,0.5454545454545454,0.75,8,7,3,1,0,0,470,532,0.7489361702127659,0.7763157894736842,8,6,42.72727272727273,66.5,15,8,0.13333333333333333,0.375,2,4,11,12,0,0,20,12,17,9,21,15,0.8095238095238095,0.6,17,11,1,0,13,24,0,0,0,0,16,11,1,4,0,0,home_team
14,11,0.21428571428571427,0.36363636363636365,18.96434561333437,17.25962279752195,0,2,10,4,0.7142857142857143,0.36363636363636365,12,10,2,1,0,0,310,658,0.7193548387096774,0.8586626139817629,11,7,22.142857142857142,59.81818181818182,18,20,0.2777777777777778,0.3,2,5,5,1,0,0,21,13,15,20,20,25,0.75,0.8,16,10,0,0,23,43,0,0,0,0,11,7,4,3,0,0,away_team
6,7,0.3333333333333333,0.2857142857142857,12.510897938029084,11.858120993632827,1,1,3,5,0.5,0.7142857142857143,5,6,1,1,0,0,375,470,0.64,0.6893617021276596,4,6,62.5,67.14285714285714,6,11,0.16666666666666666,0.18181818181818182,4,5,9,11,0,0,23,17,13,13,22,25,0.5909090909090909,0.52,20,23,0,2,31,22,0,0,0,0,14,16,4,7,0,0,home_team
13,6,0.3076923076923077,0.3333333333333333,4.632631924141679,24.59041480097342,4,0,10,2,0.7692307692307693,0.3333333333333333,10,5,3,1,0,0,454,408,0.6960352422907489,0.6568627450980392,10,4,34.92307692307692,68.0,11,7,0.2727272727272727,0.2857142857142857,5,2,1,8,0,0,20,21,12,12,18,17,0.6666666666666666,0.7058823529411765,15,23,0,0,18,17,0,0,1,0,24,22,2,3,0,0,home_team
25,9,0.2,0.2222222222222222,19.788178022233826,15.344832774498009,2,1,11,6,0.44,0.6666666666666666,23,7,2,2,0,0,716,261,0.8715083798882681,0.6015325670498084,20,6,28.64,29.0,15,11,0.26666666666666666,0.09090909090909091,10,5,6,3,0,0,20,25,17,10,21,23,0.8095238095238095,0.43478260869565216,16,19,0,0,21,15,0,0,1,0,14,7,3,5,0,0,draw
19,9,0.47368421052631576,0.4444444444444444,14.791487573006233,22.456483956148126,4,0,11,6,0.5789473684210527,0.6666666666666666,13,4,6,5,0,0,472,476,0.711864406779661,0.7184873949579832,11,8,24.842105263157894,52.888888888888886,19,10,0.21052631578947367,0.4,5,5,6,8,0,0,15,30,9,14,13,22,0.6923076923076923,0.6363636363636364,18,16,0,0,16,20,0,0,0,0,14,25,3,1,0,0,home_team
5,12,0.2,0.5,22.900873345791855,15.138965155494654,0,3,4,7,0.8,0.5833333333333334,3,11,2,1,0,0,613,355,0.7618270799347472,0.6253521126760564,4,6,122.6,29.583333333333332,11,6,0.09090909090909091,0.0,4,5,12,16,0,0,14,16,18,13,25,21,0.72,0.6190476190476191,16,12,1,0,15,16,0,0,0,0,15,13,1,2,0,0,away_team
14,14,0.14285714285714285,0.2857142857142857,13.0402501227186,17.45827115109949,0,3,9,11,0.6428571428571429,0.7857142857142857,11,12,3,2,0,0,389,644,0.7532133676092545,0.8369565217391305,9,11,27.785714285714285,46.0,7,13,0.42857142857142855,0.23076923076923078,3,6,9,17,0,0,23,17,16,16,25,20,0.64,0.85,28,13,0,0,18,14,0,0,0,0,12,12,3,2,0,0,away_team
10,2,0.1,1.0,8.190848551890088,19.90176139889323,1,1,7,1,0.7,0.5,8,2,2,0,0,0,572,399,0.777972027972028,0.6491228070175439,6,1,57.2,199.5,18,7,0.16666666666666666,0.42857142857142855,5,3,12,7,0,0,18,18,5,8,11,16,0.45454545454545453,0.5,21,23,0,0,16,20,0,0,0,0,19,22,6,6,0,0,draw
9,5,0.5555555555555556,0.4,12.959744310849876,16.50277381563916,4,1,8,3,0.8888888888888888,0.6,7,5,2,0,0,0,453,577,0.739514348785872,0.75736568457539,9,2,50.333333333333336,115.4,9,13,0.2222222222222222,0.15384615384615385,4,6,8,13,0,0,25,15,16,20,27,23,0.5925925925925926,0.8695652173913043,10,13,0,1,22,9,0,0,0,0,10,18,3,3,0,0,home_team
11,5,0.18181818181818182,1.0,27.39644758723518,20.574232310364454,2,0,9,4,0.8181818181818182,0.8,8,5,3,0,0,0,418,523,0.6626794258373205,0.7036328871892925,8,5,38.0,104.6,11,11,0.5454545454545454,0.0,4,3,15,4,0,0,12,18,13,14,22,28,0.5909090909090909,0.5,11,14,0,0,23,20,0,0,0,0,13,14,2,2,0,0,draw
12,14,0.5,0.14285714285714285,18.689556610775494,8.778219512112925,5,1,11,8,0.9166666666666666,0.5714285714285714,10,9,2,5,0,0,416,463,0.7019230769230769,0.7192224622030238,12,8,34.666666666666664,33.07142857142857,15,14,0.26666666666666666,0.14285714285714285,7,13,12,7,0,0,23,13,15,10,26,18,0.5769230769230769,0.5555555555555556,10,20,0,0,32,11,0,0,0,0,11,24,1,2,0,0,home_team
9,11,0.5555555555555556,0.2727272727272727,14.536961206193897,23.19465230485645,1,0,9,7,1.0,0.6363636363636364,9,9,0,2,0,0,539,466,0.7773654916512059,0.7896995708154506,7,10,59.888888888888886,42.36363636363637,26,7,0.23076923076923078,0.14285714285714285,8,3,13,1,0,0,11,15,10,13,16,23,0.625,0.5652173913043478,18,15,0,0,14,45,0,0,0,0,15,8,1,3,0,0,home_team
19,11,0.5263157894736842,0.36363636363636365,17.1374055485189,10.375692825396733,3,2,10,11,0.5263157894736842,1.0,18,6,1,5,0,0,660,430,0.85,0.772093023255814,12,10,34.73684210526316,39.09090909090909,12,22,0.25,0.5,5,2,10,10,0,1,22,21,10,11,15,17,0.6666666666666666,0.6470588235294118,6,10,1,1,20,18,0,0,1,1,11,16,3,2,0,0,home_team
17,8,0.35294117647058826,0.375,7.50358696800258,23.101720646551993,5,1,12,6,0.7058823529411765,0.75,16,5,1,3,0,0,454,480,0.6740088105726872,0.75625,11,6,26.705882352941178,60.0,23,12,0.21739130434782608,0.16666666666666666,8,2,9,15,1,1,16,19,18,6,25,15,0.72,0.4,18,14,1,0,22,40,0,0,0,0,11,17,3,2,0,0,home_team
12,7,0.4166666666666667,0.2857142857142857,20.35494418749812,22.470834396405664,0,0,6,2,0.5,0.2857142857142857,10,7,2,0,0,0,509,501,0.724950884086444,0.7145708582834331,10,6,42.416666666666664,71.57142857142857,7,12,0.42857142857142855,0.16666666666666666,5,1,8,8,0,0,17,13,13,6,22,11,0.5909090909090909,0.6363636363636364,14,18,0,0,22,28,0,0,0,0,17,5,2,1,0,0,home_team
12,6,0.08333333333333333,0.5,18.539956850003723,17.25001488408661,0,1,3,4,0.25,0.6666666666666666,12,5,0,1,0,0,634,484,0.8517350157728707,0.8016528925619835,7,5,52.833333333333336,80.66666666666667,10,6,0.1,0.16666666666666666,5,5,14,5,2,0,12,36,10,20,24,28,0.4166666666666667,0.7142857142857143,12,11,0,1,15,19,0,0,0,0,16,16,2,3,0,0,away_team
11,16,0.45454545454545453,0.25,13.230915551548378,17.551137387652513,3,2,7,10,0.6363636363636364,0.625,11,14,0,2,0,0,369,599,0.6775067750677507,0.8096828046744574,6,9,33.54545454545455,37.4375,13,13,0.38461538461538464,0.15384615384615385,3,7,7,12,0,0,20,18,15,11,26,17,0.5769230769230769,0.6470588235294118,14,14,0,0,29,15,0,0,0,1,11,13,3,4,0,0,draw
18,20,0.2777777777777778,0.3,12.88886768925147,6.758939755996178,2,6,13,14,0.7222222222222222,0.7,13,16,5,4,0,0,465,321,0.7806451612903226,0.6510903426791277,13,13,25.833333333333332,16.05,17,10,0.35294117647058826,0.7,9,9,5,15,0,0,19,24,8,10,16,14,0.5,0.7142857142857143,9,20,0,0,28,39,0,0,0,0,20,10,1,3,0,0,home_team
20,10,0.55,0.4,13.436002672046184,16.969196937996223,7,1,16,9,0.8,0.9,20,8,0,2,0,0,579,335,0.8238341968911918,0.7313432835820896,9,7,28.95,33.5,5,2,0.2,1.0,1,1,10,11,1,0,8,29,12,19,18,30,0.6666666666666666,0.6333333333333333,12,21,0,0,14,21,1,1,1,0,12,21,1,4,0,0,home_team
26,4,0.38461538461538464,0.5,15.179362370779966,16.19130018329154,3,0,20,2,0.7692307692307693,0.5,19,3,7,1,0,0,468,381,0.688034188034188,0.6876640419947506,22,3,18.0,95.25,19,5,0.3157894736842105,0.6,11,0,15,12,0,1,13,27,23,9,27,16,0.8518518518518519,0.625,14,12,0,1,20,44,0,0,0,0,13,14,1,0,0,0,draw
14,16,0.2857142857142857,0.4375,14.697748251866404,9.19884982398863,2,7,9,16,0.6428571428571429,1.0,13,9,1,7,0,0,486,330,0.7407407407407407,0.5303030303030303,12,11,34.714285714285715,20.625,27,12,0.3333333333333333,0.16666666666666666,3,17,7,4,0,0,14,19,3,5,12,9,0.25,0.5555555555555556,16,23,0,0,47,30,0,0,0,0,19,14,6,2,0,0,draw
11,14,0.45454545454545453,0.5,16.09921171063704,15.105886146642929,4,1,8,12,0.7272727272727273,0.8571428571428571,10,11,1,3,0,0,340,564,0.6705882352941176,0.8297872340425532,8,13,30.90909090909091,40.285714285714285,16,20,0.3125,0.3,6,6,7,10,1,0,14,22,10,11,21,13,0.47619047619047616,0.8461538461538461,20,13,0,0,19,25,1,0,0,2,10,15,5,2,0,0,draw
16,12,0.25,0.6666666666666666,18.28627288526082,10.44042602086987,2,9,7,10,0.4375,0.8333333333333334,15,11,1,1,0,0,529,609,0.8468809073724007,0.8620689655172413,12,9,33.0625,50.75,15,10,0.3333333333333333,0.4,3,6,8,4,0,0,25,15,14,14,19,20,0.7368421052631579,0.7,12,16,0,0,20,20,0,0,0,1,13,10,1,2,0,0,away_team
15,11,0.26666666666666666,0.6363636363636364,18.019294235843816,17.459051075319834,2,3,7,7,0.4666666666666667,0.6363636363636364,12,10,3,1,0,0,526,452,0.7927756653992395,0.7787610619469026,9,8,35.06666666666667,41.09090909090909,17,5,0.35294117647058826,0.2,6,3,8,13,2,0,21,16,13,14,19,24,0.6842105263157895,0.5833333333333334,20,19,1,0,6,27,0,0,1,1,21,20,2,3,0,0,away_team
10,9,0.2,0.4444444444444444,19.398622196530788,24.526347950406006,0,0,7,3,0.7,0.3333333333333333,8,9,2,0,0,0,512,350,0.677734375,0.6314285714285715,6,7,51.2,38.888888888888886,18,6,0.1111111111111111,0.16666666666666666,9,3,7,12,0,1,18,20,11,10,24,21,0.4583333333333333,0.47619047619047616,22,18,0,0,12,34,0,0,0,0,11,13,7,6,0,0,away_team
16,17,0.5625,0.23529411764705882,14.48752629921438,20.124662095108405,5,1,13,10,0.8125,0.5882352941176471,12,12,4,5,0,0,370,579,0.6702702702702703,0.7823834196891192,13,14,23.125,34.05882352941177,15,15,0.26666666666666666,0.3333333333333333,7,4,8,4,0,0,27,19,11,11,24,23,0.4583333333333333,0.4782608695652174,23,7,1,1,26,21,0,0,1,0,12,9,3,1,0,0,home_team
18,5,0.3333333333333333,0.6,20.819710069719537,22.607489562929814,2,0,13,2,0.7222222222222222,0.4,14,5,4,0,0,0,498,388,0.7409638554216867,0.7139175257731959,15,3,27.666666666666668,77.6,14,9,0.35714285714285715,0.0,10,4,9,12,0,0,26,33,14,12,20,24,0.7,0.5,21,24,0,0,18,45,0,0,0,0,15,22,2,3,0,0,draw
12,14,0.5,0.42857142857142855,12.994814898348432,19.116316233810284,2,2,10,7,0.8333333333333334,0.5,9,12,3,2,0,0,369,449,0.7100271002710027,0.7104677060133631,10,8,30.75,32.07142857142857,9,22,0.2222222222222222,0.18181818181818182,6,8,14,14,0,0,20,16,11,12,14,23,0.7857142857142857,0.5217391304347826,13,18,0,1,56,25,0,1,0,1,8,12,2,2,0,0,home_team
12,5,0.3333333333333333,0.0,21.001200679750696,120.0,0,0,7,3,0.5833333333333334,0.6,9,5,3,0,0,0,611,434,0.7463175122749591,0.6728110599078341,6,5,50.916666666666664,86.8,20,2,0.1,0.5,10,2,11,10,0,0,16,25,9,11,19,19,0.47368421052631576,0.5789473684210527,19,18,0,0,11,33,0,0,0,0,15,16,2,2,0,0,draw
14,7,0.6428571428571429,0.42857142857142855,17.152724150688748,20.20882040963228,3,2,8,4,0.5714285714285714,0.5714285714285714,14,5,0,2,0,0,601,360,0.7770382695507487,0.6305555555555555,11,6,42.92857142857143,51.42857142857143,9,8,0.6666666666666666,0.5,6,1,6,10,0,0,18,14,13,7,23,15,0.5652173913043478,0.4666666666666667,9,29,1,0,24,16,1,0,0,2,13,12,3,2,0,0,home_team
9,8,0.3333333333333333,0.125,13.295010374444677,12.567020331009255,2,1,7,6,0.7777777777777778,0.75,6,4,3,4,0,0,527,502,0.8349146110056926,0.8227091633466136,9,7,58.55555555555556,62.75,9,14,0.0,0.2857142857142857,3,4,14,6,0,0,12,10,14,16,18,25,0.7777777777777778,0.64,16,14,0,0,13,9,0,0,0,0,16,13,0,4,0,0,home_team
9,13,0.3333333333333333,0.3076923076923077,17.655610775378488,10.474649132403698,4,1,7,8,0.7777777777777778,0.6153846153846154,6,9,3,4,0,0,554,528,0.8086642599277978,0.8106060606060606,8,10,61.55555555555556,40.61538461538461,12,10,0.4166666666666667,0.3,7,7,10,17,0,0,13,18,14,18,22,29,0.6363636363636364,0.6206896551724138,9,14,0,0,12,20,0,0,0,0,10,9,2,0,0,0,away_team
15,10,0.26666666666666666,0.5,14.61415279921474,21.01068338339483,0,1,9,6,0.6,0.6,12,8,3,2,0,0,721,358,0.855755894590846,0.6955307262569832,10,8,48.06666666666667,35.8,19,5,0.2631578947368421,0.2,2,5,8,14,0,0,15,23,17,19,25,24,0.68,0.7916666666666666,16,16,0,0,25,32,0,0,0,0,20,20,3,4,0,0,away_team
14,10,0.14285714285714285,0.3,21.779342934110694,16.769088952675308,1,2,9,3,0.6428571428571429,0.3,12,10,2,0,0,0,672,365,0.7931547619047619,0.6794520547945205,11,4,48.0,36.5,37,5,0.16216216216216217,0.2,6,6,8,6,1,1,18,23,14,10,20,17,0.7,0.5882352941176471,15,14,1,0,13,48,1,0,0,0,9,6,2,3,1,0,away_team
